movieId_x,title,genres,movieId_y,release_date,overview,popularity,vote_average,vote_count,tmdb_id,cast,director,content_raw,content
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,2092.0,5/20/1994,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",6.1057,6.241,3389.0,15969.0,"Scott Weinger, Linda Larkin, Jonathan Freeman",Tad Stones,"Return of Jafar, The (1994) Adventure Animation Children Fantasy Musical Romance Scott_Weinger Linda_Larkin Jonathan_Freeman Tad_Stones The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",return jafar 1994 adventure animation child fantasy musical romance scott_weinger linda_larkin jonathan_freeman tad_stones evil jafar escape magic lamp powerful genie ready plot revenge aladdin battling elusive villain atop winged horse dodging flame inside exploding lava pit aladdin princess jasmine outrageously funny genie side save kingdom
2093,Return to Oz (1985),Adventure|Children|Fantasy,2093.0,6/21/1985,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",3.4306,6.7,1039.0,13155.0,"Fairuza Balk, Nicol Williamson, Jean Marsh",Walter Murch,"Return to Oz (1985) Adventure Children Fantasy Fairuza_Balk Nicol_Williamson Jean_Marsh Walter_Murch Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",return 1985 adventure child fantasy fairuza_balk nicol_williamson jean_marsh walter_murch dorothy saved psychiatric experiment mysterious girl find back land dream make delightful new friend dangerous new enemy
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,2094.0,9/28/1956,"Professor Hamilton, a naive Nuclear scientist who once thought bombs were good for humanity, realizes his mistake and runs away from his inventions. He hides in Calabuch, a beautiful seaside town where people still believe in humor and friendship.",0.4441,7.5,41.0,107612.0,"Edmund Gwenn, Valentina Cortese, Juan Calvo",Luis García Berlanga,"Rocketeer, The (1991) Action Adventure Sci-Fi Edmund_Gwenn Valentina_Cortese Juan_Calvo Luis_García_Berlanga Professor Hamilton, a naive Nuclear scientist who once thought bombs were good for humanity, realizes his mistake and runs away from his inventions. He hides in Calabuch, a beautiful seaside town where people still believe in humor and friendship.",rocketeer 1991 action adventure sci edmund_gwenn valentina_cortese juan_calvo luis_garc a_berlanga professor hamilton naive nuclear scientist thought bomb good humanity realizes mistake run away invention hide calabuch beautiful seaside town people still believe humor friendship
2095,"Shaggy D.A., The (1976)",Children|Comedy,2095.0,12/17/1976,"Wilby Daniels, a successful lawyer running for District Attorney, suddenly finds himself being transformed into an English sheepdog. Somehow he has to keep his change a secret and find just what is causing it, all the while eluding the local dog catcher.",0.5639,5.765,82.0,15943.0,"Dean Jones, Suzanne Pleshette, Tim Conway",Robert Stevenson,"Shaggy D.A., The (1976) Children Comedy Dean_Jones Suzanne_Pleshette Tim_Conway Robert_Stevenson Wilby Daniels, a successful lawyer running for District Attorney, suddenly finds himself being transformed into an English sheepdog. Somehow he has to keep his change a secret and find just what is causing it, all the while eluding the local dog catcher.",shaggy 1976 child comedy dean_jones suzanne_pleshette tim_conway robert_stevenson wilby daniel successful lawyer running district attorney suddenly find transformed english sheepdog somehow keep change secret find causing eluding local dog catcher
2096,Sleeping Beauty (1959),Animation|Children|Musical,2096.0,2/17/1959,"Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.",14.9814,6.942,5306.0,10882.0,"Mary Costa, Bill Shirley, Eleanor Audley",Clyde Geronimi,"Sleeping Beauty (1959) Animation Children Musical Mary_Costa Bill_Shirley Eleanor_Audley Clyde_Geronimi Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.",sleeping beauty 1959 animation child musical mary_costa bill_shirley eleanor_audley clyde_geronimi cursed die evil fairy maleficent baby princess aurora sent hiding protection three good fairy grows far away maleficent becomes increasingly determined seal princess fate
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,2097.0,3/25/2018,"SOMETHING WICKED THIS WAY COMES is a project that examines horror culture and filmmaking in the New England area. Through the stories of industry professionals, filmmakers, and actors, it explores the historical and contemporary significance of the area's impact on the horror genre, as well as the decision to pursue a project locally.",0.3889,0.0,0.0,536123.0,"Mike Aloisi, Brad Anderson, Pete Goldfinger",,"Something Wicked This Way Comes (1983) Children Drama Fantasy Mystery Thriller Mike_Aloisi Brad_Anderson Pete_Goldfinger SOMETHING WICKED THIS WAY COMES is a project that examines horror culture and filmmaking in the New England area. Through the stories of industry professionals, filmmakers, and actors, it explores the historical and contemporary significance of the area's impact on the horror genre, as well as the decision to pursue a project locally.",something wicked way come 1983 child drama fantasy mystery thriller mike_aloisi brad_anderson pete_goldfinger something wicked way come project examines horror culture filmmaking new england area story industry professional filmmaker actor explores historical contemporary significance area impact horror genre well decision pursue project locally
2098,Son of Flubber (1963),Children|Comedy,2098.0,1/16/1963,"Beleaguered professor Ned Brainard has already run into a pile of misfortunes with his discovery of the super-elastic substance ""Flubber."" Now he hopes to have better luck with a gravity-busting derivative he's dubbed ""Flubbergas."" Ned's experiments, constantly hampered by government obstruction, earn the consternation of his wife, Betsy. But a game-winning modification to a football uniform may help Ned make the case for his fantastic new invention.",0.6404,5.9,65.0,19762.0,"Fred MacMurray, Nancy Olson, Keenan Wynn",Robert Stevenson,"Son of Flubber (1963) Children Comedy Fred_MacMurray Nancy_Olson Keenan_Wynn Robert_Stevenson Beleaguered professor Ned Brainard has already run into a pile of misfortunes with his discovery of the super-elastic substance ""Flubber."" Now he hopes to have better luck with a gravity-busting derivative he's dubbed ""Flubbergas."" Ned's experiments, constantly hampered by government obstruction, earn the consternation of his wife, Betsy. But a game-winning modification to a football uniform may help Ned make the case for his fantastic new invention.",son flubber 1963 child comedy fred_macmurray nancy_olson keenan_wynn robert_stevenson beleaguered professor ned brainard already run pile misfortune discovery super elastic substance flubber hope better luck gravity busting derivative dubbed flubbergas ned experiment constantly hampered government obstruction earn consternation wife betsy game winning modification football uniform may help ned make case fantastic new invention
2099,Song of the South (1946),Adventure|Animation|Children|Musical,2099.0,11/12/1946,Uncle Remus draws upon his tales of Br'er Rabbit to help little Johnny deal with his confusion over his parents' separation as well as his new life on the plantation.,2.4107,6.4,287.0,13850.0,"James Baskett, Ruth Warrick, Bobby Driscoll",Harve Foster,Song of the South (1946) Adventure Animation Children Musical James_Baskett Ruth_Warrick Bobby_Driscoll Harve_Foster Uncle Remus draws upon his tales of Br'er Rabbit to help little Johnny deal with his confusion over his parents' separation as well as his new life on the plantation.,song south 1946 adventure animation child musical james_baskett ruth_warrick bobby_driscoll harve_foster uncle remus draw upon tale rabbit help little johnny deal confusion parent separation well new life plantation
2100,Splash (1984),Comedy|Fantasy|Romance,2100.0,3/9/1984,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",3.7378,6.257,1404.0,2619.0,"Tom Hanks, Daryl Hannah, Eugene Levy",Ron Howard,"Splash (1984) Comedy Fantasy Romance Tom_Hanks Daryl_Hannah Eugene_Levy Ron_Howard A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",splash 1984 comedy fantasy romance tom_hanks daryl_hannah eugene_levy ron_howard successful businessman fall love girl dream one big complication though fallen hook line sinker mermaid
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,2102.0,5/15/1928,"Mickey Mouse, piloting a steamboat, delights his passenger, Minnie Mouse, by making musical instruments out of the menagerie on deck.",2.3055,7.283,572.0,53565.0,Walt Disney,Walt Disney,"Steamboat Willie (1928) Animation Children Comedy Musical Walt_Disney Walt_Disney Mickey Mouse, piloting a steamboat, delights his passenger, Minnie Mouse, by making musical instruments out of the menagerie on deck.",steamboat willie 1928 animation child comedy musical walt_disney walt_disney mickey mouse piloting steamboat delight passenger minnie mouse making musical instrument menagerie deck
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,2103.0,2/8/2019,"Shortly after the end of World War II, a con man on the run finds himself in a passionate love affair that may well cost him his life.",0.6963,7.2,15.0,582227.0,"Tamás Szabó Kimmel, Vica Kerekes, Levente Molnár",Attila Szász,"Tall Tale (1995) Adventure Children Fantasy Western Tamás_Szabó_Kimmel Vica_Kerekes Levente_Molnár Attila_Szász Shortly after the end of World War II, a con man on the run finds himself in a passionate love affair that may well cost him his life.",tall tale 1995 adventure child fantasy western tam s_szab _kimmel vica_kerekes levente_moln attila_sz shortly end world war con man run find passionate love affair may well cost life
2104,Tex (1982),Drama,2104.0,12/1/2017,"Seventeen-year-old Tex is the sole carer for her disabled father while working long shifts at a local carwash to make ends meet. Shes in love with her co-worker Delano, from afar  and hanging out with him is a warm escape from the harsh reality of her home life. When Tex catches Delano in the act with Katja, the despiteful carwash manager, he shatters her illusion of true love. Hurt and enraged, Tex sets out to get back at them, crossing paths with her own demons on the road to vengeance.",0.0214,0.0,0.0,692678.0,,Jonas Smulders,"Tex (1982) Drama Jonas_Smulders Seventeen-year-old Tex is the sole carer for her disabled father while working long shifts at a local carwash to make ends meet. Shes in love with her co-worker Delano, from afar  and hanging out with him is a warm escape from the harsh reality of her home life. When Tex catches Delano in the act with Katja, the despiteful carwash manager, he shatters her illusion of true love. Hurt and enraged, Tex sets out to get back at them, crossing paths with her own demons on the road to vengeance.",tex 1982 drama jonas_smulders seventeen year old tex sole carer disabled father working long shift local carwash make end meet love worker delano afar hanging warm escape harsh reality home life tex catch delano act katja despiteful carwash manager shatters illusion true love hurt enraged tex set get back crossing path demon road vengeance
2105,Tron (1982),Action|Adventure|Sci-Fi,2105.0,7/9/1982,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...And becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",7.6143,6.645,2438.0,97.0,"Jeff Bridges, Bruce Boxleitner, David Warner",Steven Lisberger,"Tron (1982) Action Adventure Sci-Fi Jeff_Bridges Bruce_Boxleitner David_Warner Steven_Lisberger When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...And becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",tron 1982 action adventure sci jeff_bridges bruce_boxleitner david_warner steven_lisberger brilliant video game maker flynn hack mainframe employer beamed inside astonishing digital world becomes part game designing mission cyberspace flynn match wit maniacal master control program team tron security measure created bring balance digital environment
2106,Swing Kids (1993),Drama|War,2106.0,12/14/2018,"Rebellious Ki-soo from North Korea is mesmerized by tap dance in prison camps. Ki-soo joins as a team member of a dance team named 'Swing Kids'. Yet suddenly, their dreams about dancing in prison camps are put in danger.",1.8367,8.091,77.0,554779.0,"Doh Kyung-soo, Jared Grimes, Park Hye-su",Kang Hyoung-chul,"Swing Kids (1993) Drama War Doh_Kyung-soo Jared_Grimes Park_Hye-su Kang_Hyoung-chul Rebellious Ki-soo from North Korea is mesmerized by tap dance in prison camps. Ki-soo joins as a team member of a dance team named 'Swing Kids'. Yet suddenly, their dreams about dancing in prison camps are put in danger.",swing kid 1993 drama war doh_kyung soo jared_grimes park_hye kang_hyoung chul rebellious soo north korea mesmerized tap dance prison camp soo join team member dance team named swing kid yet suddenly dream dancing prison camp put danger
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,2107.0,8/5/1998,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",7.9013,6.0,1710.0,11675.0,"Jamie Lee Curtis, Josh Hartnett, Adam Arkin",Steve Miner,"Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998) Horror Thriller Jamie_Lee_Curtis Josh_Hartnett Adam_Arkin Steve_Miner Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",halloween h20 year later halloween revenge laurie strode 1998 horror thriller jamie_lee_curtis josh_hartnett adam_arkin steve_miner two decade surviving massacre october 1978 former baby sitter laurie strode find hunted persistent knife wielder michael myers laurie life northern california assumed name work headmistress private school far enough escape myers soon discovers whereabouts halloween descends upon laurie peaceful community feeling dread weighs upon good reason
2108,L.A. Story (1991),Comedy|Romance,2108.0,2/8/1991,"With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.",2.4847,6.487,354.0,2107.0,"Steve Martin, Victoria Tennant, Richard E. Grant",Mick Jackson,"L.A. Story (1991) Comedy Romance Steve_Martin Victoria_Tennant Richard_E._Grant Mick_Jackson With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.",story 1991 comedy romance steve_martin victoria_tennant richard_e _grant mick_jackson help talking freeway billboard wacky weatherman try win heart english newspaper reporter struggling make sense strange world early 90 los angeles
2109,"Jerk, The (1979)",Comedy,2109.0,10/21/1987,"Leonidas is tricked into thinking he will hit the jackpot by a guy from the underworld, Babis, also well-known on the street as ""the teacher"". So, he sets up an ad hoc gang with his close friends in order to rob a bank. The operation, however, is crowned by complete failure. Actually, Babis used Leonidas to create a diversion in order to rob a jeweler's shop. Leonidas flies into a rage and swears to take revenge on the ""teacher"". The scuffle that follows results in all of them ending up in hospital.",2.291,6.139,18.0,38038.0,"Giorgos Konstantinou, Tasos Psomopoulos, Markos Lezes",Giorgos Konstantinou,"Jerk, The (1979) Comedy Giorgos_Konstantinou Tasos_Psomopoulos Markos_Lezes Giorgos_Konstantinou Leonidas is tricked into thinking he will hit the jackpot by a guy from the underworld, Babis, also well-known on the street as ""the teacher"". So, he sets up an ad hoc gang with his close friends in order to rob a bank. The operation, however, is crowned by complete failure. Actually, Babis used Leonidas to create a diversion in order to rob a jeweler's shop. Leonidas flies into a rage and swears to take revenge on the ""teacher"". The scuffle that follows results in all of them ending up in hospital.",jerk 1979 comedy giorgos_konstantinou tasos_psomopoulos markos_lezes giorgos_konstantinou leonidas tricked thinking hit jackpot guy underworld babis also well known street teacher set hoc gang close friend order rob bank operation however crowned complete failure actually babis used leonidas create diversion order rob jeweler shop leonidas fly rage swears take revenge teacher scuffle follows result ending hospital
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,2110.0,5/21/1982,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are 'The Friends and Enemies of Carlotta'.",1.3878,6.6,409.0,9442.0,"Steve Martin, Rachel Ward, Alan Ladd",Carl Reiner,"Dead Men Don't Wear Plaid (1982) Comedy Crime Thriller Steve_Martin Rachel_Ward Alan_Ladd Carl_Reiner Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are 'The Friends and Enemies of Carlotta'.",dead men wear plaid 1982 comedy crime thriller steve_martin rachel_ward alan_ladd carl_reiner juliet forrest convinced reported death father mountain car crash accident father prominent cheese scientist working secret recipe prove murder enlists service private eye rigby reardon find slip paper containing list people friend enemy carlotta
2111,"Man with Two Brains, The (1983)",Comedy,2111.0,6/10/1983,"A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.",1.4461,6.238,449.0,11591.0,"Steve Martin, Kathleen Turner, David Warner",Carl Reiner,"Man with Two Brains, The (1983) Comedy Steve_Martin Kathleen_Turner David_Warner Carl_Reiner A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.",man two brain 1983 comedy steve_martin kathleen_turner david_warner carl_reiner brain surgeon marries femme fatale causing life turn upside thing awry fall love talking brain
2112,Grand Canyon (1991),Crime|Drama,2112.0,5/25/1964,"After a search for his father's killers, Wes Evans returns home only to find himself involved in a bloody land dispute.",3.425,5.8,4.0,127122.0,"James Mitchum, Gabriella Pallotta, Milla Sannoner",Sergio Corbucci,"Grand Canyon (1991) Crime Drama James_Mitchum Gabriella_Pallotta Milla_Sannoner Sergio_Corbucci After a search for his father's killers, Wes Evans returns home only to find himself involved in a bloody land dispute.",grand canyon 1991 crime drama james_mitchum gabriella_pallotta milla_sannoner sergio_corbucci search father killer wes evans return home find involved bloody land dispute
2114,"Outsiders, The (1983)",Drama,2114.0,3/25/1983,"When two poor Greasers, Johnny and Ponyboy, are assaulted by a vicious gang, the Socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",7.9999,7.206,1451.0,227.0,"C. Thomas Howell, Matt Dillon, Ralph Macchio",Francis Ford Coppola,"Outsiders, The (1983) Drama C._Thomas_Howell Matt_Dillon Ralph_Macchio Francis_Ford_Coppola When two poor Greasers, Johnny and Ponyboy, are assaulted by a vicious gang, the Socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",outsider 1983 drama _thomas_howell matt_dillon ralph_macchio francis_ford_coppola two poor greaser johnny ponyboy assaulted vicious gang socs johnny kill one attacker tension begin mount two rival gang setting turbulent chain event
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,2115.0,5/23/1984,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees  and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",8.4853,7.302,9683.0,87.0,"Harrison Ford, Kate Capshaw, Ke Huy Quan",Steven Spielberg,"Indiana Jones and the Temple of Doom (1984) Action Adventure Fantasy Harrison_Ford Kate_Capshaw Ke_Huy_Quan Steven_Spielberg After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees  and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",indiana jones temple doom 1984 action adventure fantasy harrison_ford kate_capshaw ke_huy_quan steven_spielberg arriving india indiana jones asked desperate village find mystical stone agrees stumble upon secret cult plotting terrible plan catacomb ancient palace
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,2116.0,12/18/2001,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",26.1496,8.424,26327.0,120.0,"Elijah Wood, Ian McKellen, Viggo Mortensen",Peter Jackson,"Lord of the Rings, The (1978) Adventure Animation Children Fantasy Elijah_Wood Ian_McKellen Viggo_Mortensen Peter_Jackson Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",lord ring 1978 adventure animation child fantasy elijah_wood ian_mckellen viggo_mortensen peter_jackson young hobbit frodo baggins inheriting mysterious ring uncle bilbo must leave home order keep falling hand evil creator along way fellowship formed protect ringbearer make sure ring arrives final destination doom place destroyed
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,2117.0,11/15/2023,"In a bleak and oppressive totalitarian society ruled by Big Brother, personal freedoms are nonexistent and surveillance is constant. Art is mocked and destroyed, and imagination is considered a serious illness. In this grim world, a brilliant mathematician engages in a forbidden romance with a colleague and learns about a secret resistance. He is faced with a choice - to join or betray it.",0.4614,7.167,9.0,1107550.0,"Aleksandr Obmanov, Diana Ringo, Aleksey Sharanin",Diana Ringo,"1984 (Nineteen Eighty-Four) (1984) Drama Sci-Fi Aleksandr_Obmanov Diana_Ringo Aleksey_Sharanin Diana_Ringo In a bleak and oppressive totalitarian society ruled by Big Brother, personal freedoms are nonexistent and surveillance is constant. Art is mocked and destroyed, and imagination is considered a serious illness. In this grim world, a brilliant mathematician engages in a forbidden romance with a colleague and learns about a secret resistance. He is faced with a choice - to join or betray it.",1984 nineteen eighty four 1984 drama sci aleksandr_obmanov diana_ringo aleksey_sharanin diana_ringo bleak oppressive totalitarian society ruled big brother personal freedom nonexistent surveillance constant art mocked destroyed imagination considered serious illness grim world brilliant mathematician engages forbidden romance colleague learns secret resistance faced choice join betray
2118,"Dead Zone, The (1983)",Thriller,2118.0,10/21/1983,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",6.1784,7.0,1717.0,11336.0,"Christopher Walken, Brooke Adams, Tom Skerritt",David Cronenberg,"Dead Zone, The (1983) Thriller Christopher_Walken Brooke_Adams Tom_Skerritt David_Cronenberg Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",dead zone 1983 thriller christopher_walken brooke_adams tom_skerritt david_cronenberg johnny smith schoolteacher whole life ahead leaving fiancee home one night involved car crash leaf coma year wake discovers ability see past present future life anyone come physical contact
2119,Maximum Overdrive (1986),Horror,2119.0,7/13/1986,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",3.4855,5.8,801.0,9980.0,"Emilio Estevez, Pat Hingle, Laura Harrington",Stephen King,"Maximum Overdrive (1986) Horror Emilio_Estevez Pat_Hingle Laura_Harrington Stephen_King When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",maximum overdrive 1986 horror emilio_estevez pat_hingle laura_harrington stephen_king comet pass close earth machine world come alive homicidal rampage group people desolate truck stop held hostage gang homicidal wheeler frightened people set defeat killer machine killed
2120,Needful Things (1993),Drama|Horror,2120.0,8/27/1993,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",1.4261,6.233,564.0,10657.0,"Max von Sydow, Ed Harris, Bonnie Bedelia",Fraser Clarke Heston,"Needful Things (1993) Drama Horror Max_von_Sydow Ed_Harris Bonnie_Bedelia Fraser_Clarke_Heston A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",needful thing 1993 drama horror max_von_sydow ed_harris bonnie_bedelia fraser_clarke_heston mysterious new shop open small town always seems stock deepest desire shopper price far heavier expected
2121,Cujo (1983),Horror|Thriller,2121.0,8/10/1983,"A friendly St. Bernard named ""Cujo"" contracts rabies and conducts a reign of terror on a small American town.",4.1079,6.155,1056.0,10489.0,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly",Lewis Teague,"Cujo (1983) Horror Thriller Dee_Wallace Danny_Pintauro Daniel_Hugh_Kelly Lewis_Teague A friendly St. Bernard named ""Cujo"" contracts rabies and conducts a reign of terror on a small American town.",cujo 1983 horror thriller dee_wallace danny_pintauro daniel_hugh_kelly lewis_teague friendly bernard named cujo contract rabies conduct reign terror small american town
2122,Children of the Corn (1984),Horror|Thriller,2122.0,9/26/2009,A traveling couple end up in an abandoned Nebraska town inhabited by a cult of murderous children who worship a demon that lives in the local cornfields.,1.4246,4.449,197.0,25754.0,"David Anders, Kandyse McClure, Daniel Newman",Donald P. Borchers,Children of the Corn (1984) Horror Thriller David_Anders Kandyse_McClure Daniel_Newman Donald_P._Borchers A traveling couple end up in an abandoned Nebraska town inhabited by a cult of murderous children who worship a demon that lives in the local cornfields.,child corn 1984 horror thriller david_anders kandyse_mcclure daniel_newman donald_p _borchers traveling couple end abandoned nebraska town inhabited cult murderous child worship demon life local cornfield
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,2123.0,11/17/1989,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",4.1529,6.8,1079.0,11497.0,"Burt Reynolds, Dom DeLuise, Judith Barsi",Don Bluth,"All Dogs Go to Heaven (1989) Animation Children Comedy Drama Fantasy Burt_Reynolds Dom_DeLuise Judith_Barsi Don_Bluth When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",dog heaven 1989 animation child comedy drama fantasy burt_reynolds dom_deluise judith_barsi don_bluth casino owning dog named charlie murdered rival carface find heaven basically default since dog heaven however since want get back killer con way back living warning damn hell back team old partner itchy prep retaliation also stumble onto orphan girl talk animal thus allowing get inside info race ensure win finance plan however still haunted nightmare waiting side unless prove worthy heaven
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,2124.0,11/22/1991,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",12.4289,7.1,4789.0,2907.0,"Raúl Juliá, Anjelica Huston, Christopher Lloyd",Barry Sonnenfeld,"Addams Family, The (1991) Children Comedy Fantasy Raúl_Juliá Anjelica_Huston Christopher_Lloyd Barry_Sonnenfeld When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",addams family 1991 child comedy fantasy l_juli anjelica_huston christopher_lloyd barry_sonnenfeld man claiming long lost uncle fester reappears year lost family plan celebration wake dead kid barely time warm electric chair morticia begin suspect fester fraud recall detail fester life
